Date,T_min,T_max,RH_min,RH_max,WS,SH,T_mean,RH,Ra,Rs,ETo
25-12-2016,12.6,26,76,93,0.444444444,3.3,19.3,84.5,22.18,9.07,1.5
26-12-2016,12.2,25.2,73,95,0.388888889,0,18.7,84,22.2,5.55,1.16
27-12-2016,16,23.5,73,95,1.083333333,0,19.75,84,22.23,5.56,1.35
28-12-2016,13,24,72,86,0.75,0,18.5,79,22.27,5.57,1.31
29-12-2016,8.5,19.2,76,93,0.527777778,0,13.85,84.5,22.31,5.58,1.04
30-12-2016,8.5,20.2,91,95,0.638888889,0.2,14.35,93,22.35,5.8,0.98
31-12-2016,11.5,15.2,75,95,1.138888889,0,13.35,85,22.39,5.6,1.1
01-01-2017,12.2,19.5,75,93,0.888888889,1.1,15.85,84,22.39,6.78,1.26
02-01-2017,9.5,21,65,90,0.361111111,0.7,15.25,77.5,22.44,6.36,1.16
03-01-2017,11,23.5,59,93,0.75,1.3,17.25,76,22.5,7.03,1.49
04-01-2017,13.2,22.5,62,95,1.611111111,3.6,17.85,78.5,22.55,9.53,1.92
05-01-2017,13,20.5,76,93,1.305555556,0.4,16.75,84.5,22.62,6.09,1.32
06-01-2017,9,17.5,78,95,0.888888889,0,13.25,86.5,22.68,5.67,1.07
07-01-2017,8.5,17,74,92,0.583333333,0,12.75,83,22.75,5.69,1.05
08-01-2017,9,18.5,49,93,0.694444444,1.7,13.75,71,22.82,7.56,1.41
09-01-2017,9,22.5,63,92,0.611111111,4.2,15.75,77.5,22.9,10.31,1.6
10-01-2017,11.5,24,65,93,0.527777778,2,17.75,79,22.98,7.94,1.45
11-01-2017,10,23.5,53,90,0.722222222,1.8,16.75,71.5,23.06,7.74,1.6
12-01-2017,3.6,22,33,94,1.055555556,7.8,12.8,63.5,23.15,14.38,2.27
13-01-2017,1.5,21.8,42,94,0.777777778,8.8,11.65,68,23.24,15.53,2.03
14-01-2017,2.5,19.2,42,97,0.916666667,8.3,10.85,69.5,23.33,15.03,1.96
15-01-2017,3.8,19.5,62,91,0.833333333,8.2,11.65,76.5,23.43,14.97,1.82
16-01-2017,5,21.5,55,91,0.666666667,7.3,13.25,73,23.53,14.02,1.86
17-01-2017,6.8,23,59,91,0.611111111,6.8,14.9,75,23.64,13.51,1.88
18-01-2017,7.5,24,53,94,0.388888889,6.7,15.75,73.5,23.74,13.45,1.83
19-01-2017,6,24,95,97,0.472222222,6.4,15,96,23.85,13.16,1.69
20-01-2017,7.8,25.2,45,95,1,9,16.5,70,23.97,16.15,2.51
21-01-2017,6.5,25,55,94,1.194444444,9.3,15.75,74.5,24.09,16.55,2.52
22-01-2017,7.5,23.8,64,92,0.861111111,8.8,15.65,78,24.21,16.05,2.22
23-01-2017,10,24.5,66,90,0.777777778,7.3,17.25,78,24.33,14.41,2.15
24-01-2017,9.5,24.5,66,92,0.777777778,6.3,17,79,24.45,13.33,2.05
25-01-2017,10,25.8,63,97,0.388888889,6.7,17.9,80,24.58,13.84,2.02
26-01-2017,9.5,26.5,62,92,0.277777778,6.5,18,77,24.72,13.68,1.98
27-01-2017,14.2,27,78,91,0.583333333,6.7,20.6,84.5,24.85,13.97,2.23
28-01-2017,13.5,23,66,91,0.638888889,2.3,18.25,78.5,24.99,8.92,1.65
29-01-2017,10,22.5,60,90,1.75,6.5,16.25,75,25.13,13.87,2.44
30-01-2017,10.8,23,65,97,0.861111111,7.6,16.9,81,25.27,15.22,2.22
31-01-2017,7.5,19.5,77,92,1.083333333,2.9,13.5,84.5,25.42,9.76,1.54
01-02-2017,11,18.8,81,90,0.833333333,1.4,14.9,85.5,25.56,8.04,1.37
02-02-2017,9,17,85,95,0.638888889,0,13,90,25.71,6.43,1.1
03-02-2017,10,17.5,70,95,0.805555556,0.5,13.75,82.5,25.86,7.06,1.32
04-02-2017,9.5,22.5,62,93,0.722222222,4.8,16,77.5,26.02,12.24,1.95
05-02-2017,9,25.5,62,95,0.555555556,5.5,17.25,78.5,26.18,13.14,2.09
06-02-2017,10,28.2,62,95,0.25,7,19.1,78.5,26.33,15.02,2.28
07-02-2017,13.5,28,43,93,0.694444444,7.6,20.75,68,26.49,15.82,2.73
08-02-2017,10,25.5,61,88,1.861111111,9.3,17.75,74.5,26.66,17.96,3.08
09-02-2017,10,24.5,57,95,0.888888889,9.3,17.25,76,26.82,18.05,2.71
10-02-2017,11.5,25.5,51,95,0.888888889,8.5,18.5,73,26.99,17.16,2.77
11-02-2017,7.5,25.5,58,94,1.138888889,9,16.5,76,27.15,17.86,2.81
12-02-2017,9.8,25,58,88,0.888888889,10,17.4,73,27.32,19.19,2.88
13-02-2017,10.5,26,53,88,0.277777778,8.2,18.25,70.5,27.49,17.05,2.47
14-02-2017,11.5,27.2,54,86,0.611111111,8.3,19.35,70,27.66,17.26,2.78
15-02-2017,10.5,27.5,56,90,0.694444444,8,19,73,27.84,16.97,2.78
16-02-2017,10.5,27,59,88,0.805555556,7,18.75,73.5,28.01,15.8,2.69
17-02-2017,10,26.2,62,95,0.5,7.4,18.1,78.5,28.19,16.38,2.54
18-02-2017,11.5,27.2,60,93,0.388888889,7.3,19.35,76.5,28.36,16.34,2.59
19-02-2017,12.5,28.6,57,91,0.333333333,6.6,20.55,74,28.54,15.53,2.57
20-02-2017,15.2,29,72,94,0.388888889,4.5,22.1,83,28.72,12.93,2.35
21-02-2017,15,28.5,56,94,0.777777778,1.1,21.75,75,28.9,8.63,2.09
22-02-2017,15.5,32,42,86,0.694444444,8.6,23.75,64,29.08,18.34,3.45
23-02-2017,11.5,30,54,80,1.555555556,9.5,20.75,67,29.26,19.6,3.86
24-02-2017,10,27.5,42,81,1.916666667,9.9,18.75,61.5,29.44,20.21,4.1
25-02-2017,9,26,49,83,1.277777778,10,17.5,66,29.62,20.44,3.48
26-02-2017,10,26.5,55,81,0.611111111,9.3,18.25,68,29.8,19.62,3.07
27-02-2017,10.5,27,49,85,0.888888889,9.2,18.75,67,29.98,19.58,3.3
28-02-2017,10.5,28.2,51,83,0.75,9.1,19.35,67,30.16,19.54,3.29
01-03-2017,12.5,29,54,91,0.527777778,9.3,20.75,72.5,30.34,19.89,3.3
02-03-2017,13.5,30,50,87,0.527777778,9,21.75,68.5,30.53,19.59,3.37
03-03-2017,16.5,31.5,43,82,0.972222222,9,24,62.5,30.71,19.68,3.93
04-03-2017,14.5,32,46,80,1.083333333,7.3,23.25,63,30.89,17.49,3.75
05-03-2017,14.5,31.5,34,87,1.027777778,8.8,23,60.5,31.07,19.59,4
06-03-2017,12.5,30.5,44,80,1.333333333,9.7,21.5,62,31.25,20.89,4.19
07-03-2017,10,29.2,41,75,1.194444444,10.2,19.6,58,31.43,21.66,4.07
08-03-2017,11.6,29.5,51,86,0.583333333,9.8,20.55,68.5,31.61,21.21,3.57
09-03-2017,15.5,30,57,80,0.916666667,9.6,22.75,68.5,31.79,21.03,3.89
10-03-2017,15,30.2,69,90,0.888888889,5.5,22.6,79.5,31.97,15.51,3.05
11-03-2017,16.1,28.5,70,96,2.611111111,5.6,22.3,83,32.15,15.72,3.33
12-03-2017,15.8,24.5,46,94,1.277777778,6,20.15,70,32.32,16.34,3.23
13-03-2017,10,26.2,42,81,1.5,7.7,18.1,61.5,32.5,18.75,3.76
14-03-2017,9,26,44,81,1.166666667,10.2,17.5,62.5,32.67,22.29,3.83
15-03-2017,10,28,36,79,0.722222222,10.2,19,57.5,32.85,22.38,3.77
16-03-2017,11,28,32,81,0.861111111,9.3,19.5,56.5,33.02,21.21,3.83
17-03-2017,13,30,52,86,0.666666667,10.2,21.5,69,33.19,22.55,3.95
18-03-2017,15,31,45,87,0.694444444,6.8,23,66,33.36,17.87,3.54
19-03-2017,14,30,71,89,1.527777778,9.8,22,80,33.53,22.16,4.07
20-03-2017,13.5,25.6,50,91,1.083333333,0.2,19.55,70.5,33.7,8.71,2.34
21-03-2017,14,29.2,59,87,1.583333333,7,21.6,73,33.87,18.36,3.81
22-03-2017,17.1,28,59,88,1.583333333,8.7,22.55,73.5,34.03,20.84,4.09
23-03-2017,19,29.5,62,89,1.833333333,6.8,24.25,75.5,34.19,18.21,3.96
24-03-2017,19.5,31,58,91,1.416666667,6.6,25.25,74.5,34.35,17.99,3.97
25-03-2017,19.6,32.2,54,80,1.472222222,6.7,25.9,67,34.51,18.2,4.28
26-03-2017,20,32,67,86,2.083333333,7.8,26,76.5,34.67,19.83,4.44
27-03-2017,20.2,30.3,63,89,1.972222222,3.5,25.25,76,34.83,13.73,3.5
28-03-2017,22.5,32.5,60,85,2,3.7,27.5,72.5,34.98,14.07,3.9
29-03-2017,22.5,32.2,89,88,2.083333333,5.1,27.35,88.5,35.14,16.13,3.42
30-03-2017,21.5,30.5,63,89,2.138888889,0,26,76,35.29,8.82,2.93
31-03-2017,22,33,70,89,2.472222222,5.8,27.5,79.5,35.44,17.25,4.22
01-04-2017,21.5,31,60,95,1.222222222,1.7,26.25,77.5,35.58,11.36,2.94
02-04-2017,22,35.2,66,91,2.25,8,28.6,78.5,35.73,20.56,4.95
03-04-2017,22.5,34.2,56,95,1.638888889,6.4,28.35,75.5,35.87,18.28,4.49
04-04-2017,21.5,36.2,65,81,2.333333333,6.2,28.85,73,36.01,18.04,4.86
05-04-2017,19.5,31,66,80,3.027777778,5.8,25.25,73,36.15,17.51,4.47
06-04-2017,22.5,31.1,64,86,2.75,4.2,26.8,75,36.29,15.22,4.13
07-04-2017,22.4,33,65,88,2.472222222,5.6,27.7,76.5,36.42,17.31,4.43
08-04-2017,22,34.8,45,71,1.666666667,5.4,28.4,58,36.55,17.07,4.85
09-04-2017,20.2,38,34,43,1.222222222,8.2,29.1,38.5,36.68,21.23,5.54
10-04-2017,17.8,37.8,32,55,1.75,9,27.8,43.5,36.81,22.45,6.29
11-04-2017,15.5,35.8,39,63,1.888888889,9.5,25.65,51,36.93,23.24,6.05
12-04-2017,16.6,36,48,60,1.277777778,10.5,26.3,54,37.06,24.77,5.6
13-04-2017,20.5,35.6,56,75,1.805555556,8.7,28.05,65.5,37.18,22.16,5.47
14-04-2017,23.5,35.2,54,80,2.138888889,7.5,29.35,67,37.3,20.43,5.46
15-04-2017,24.5,35.7,60,71,2.305555556,7.5,30.1,65.5,37.41,20.47,5.6
16-04-2017,20.5,32.4,61,76,3.111111111,5.4,26.45,68.5,37.53,17.39,4.96
17-04-2017,21.7,31.4,51,81,2.888888889,7.1,26.55,66,37.64,19.95,5.39
18-04-2017,23.5,34.6,55,76,1.5,7.2,29.05,65.5,37.75,20.14,5.02
19-04-2017,25.6,35.5,63,86,2.277777778,5.9,30.55,74.5,37.85,18.24,4.95
20-04-2017,19.8,34.5,71,93,2.638888889,0.4,27.15,82,37.96,10.09,3.22
21-04-2017,22,27.7,78,80,2.75,1,24.85,79,38.06,11.01,3.04
22-04-2017,23.5,29.5,72,85,3.138888889,0,26.5,78.5,38.16,9.54,3.15
23-04-2017,22,28,67,86,2.638888889,0,25,76.5,38.26,9.56,3.05
24-04-2017,18.5,31,59,91,2.472222222,0,24.75,75,38.35,9.59,3.34
25-04-2017,23.5,33.8,42,87,0.972222222,8.7,28.65,64.5,38.45,22.61,5.1
26-04-2017,20.5,37,27,76,1.111111111,5.8,28.75,51.5,38.54,18.31,4.96
27-04-2017,31.5,37.8,28,60,1.111111111,10.7,34.65,44,38.63,25.67,6.5
28-04-2017,22.7,38.3,31,73,1.805555556,10.5,30.5,52,38.71,25.4,6.89
29-04-2017,23,38.2,26,14,1.138888889,10.5,30.6,20,38.8,25.42,6.23
30-04-2017,23.5,34.4,72,81,1.25,8.8,28.95,76.5,38.88,22.9,5.11
01-05-2017,23,34,57,77,1.944444444,9.4,28.5,67,38.96,23.83,5.75
02-05-2017,19,29,58,76,2.277777778,7.4,24,67,39.04,20.85,4.84
03-05-2017,22,34.6,59,75,0.972222222,11,28.3,67,39.11,26.27,5.65
04-05-2017,25,35.8,63,85,2.055555556,9,30.4,74,39.18,23.3,5.76
05-05-2017,22.5,36.2,60,87,1.777777778,9.1,29.35,73.5,39.26,23.47,5.67
06-05-2017,24.5,37.2,66,89,1.222222222,10.2,30.85,77.5,39.32,25.14,5.82
07-05-2017,23.5,34.5,68,72,3.138888889,8.4,29,70,39.39,22.45,5.87
08-05-2017,25.2,33.5,67,78,2.833333333,9.3,29.35,72.5,39.46,23.82,5.88
09-05-2017,19.5,34.4,78,94,2.722222222,7.1,26.95,86,39.52,20.54,4.54
10-05-2017,21.8,26,60,80,2.305555556,0.3,23.9,70,39.58,10.35,3.26
11-05-2017,24.2,31,74,81,2.138888889,5.7,27.6,77.5,39.64,18.47,4.37
12-05-2017,24.5,32.2,67,85,2.583333333,10.2,28.35,76,39.69,25.23,5.74
13-05-2017,25.5,34,69,80,1.916666667,10.7,29.75,74.5,39.75,26,5.97
14-05-2017,25.2,35.2,72,86,1.5,7.9,30.2,79,39.8,21.81,5.11
15-05-2017,26,33.2,63,85,2.555555556,8.6,29.6,74,39.85,22.87,5.66
16-05-2017,22.6,35.3,68,80,2.888888889,7.5,28.95,74,39.9,21.23,5.5
17-05-2017,26.2,32.9,64,76,3.472222222,9,29.55,70,39.95,23.49,6.18
18-05-2017,21,33.8,64,90,1.305555556,7.4,27.4,77,39.99,21.1,4.75
19-05-2017,24.2,35,48,80,0.638888889,11,29.6,64,40.04,26.51,5.69
20-05-2017,26.2,37.8,56,83,0.666666667,10.9,32,69.5,40.08,26.37,6.02
21-05-2017,25.5,37.8,61,83,1.194444444,10.4,31.65,72,40.12,25.63,6.11
22-05-2017,26.5,36.2,57,82,2.111111111,10,31.35,69.5,40.16,25.03,6.39
23-05-2017,26,37.8,60,80,1.472222222,10.2,31.9,70,40.19,25.34,6.25
24-05-2017,24.5,36.2,97,92,1.555555556,7.2,30.35,94.5,40.23,20.85,4.48
25-05-2017,26.8,38,54,79,1.111111111,10,32.4,66.5,40.26,25.05,6.11
26-05-2017,23.5,38.5,62,88,2.138888889,9.5,31,75,40.29,24.31,6.22
27-05-2017,21.5,31.5,71,93,2.611111111,6.7,26.5,82,40.32,20.12,4.54
28-05-2017,22.5,30.2,76,86,1.777777778,3.4,26.35,81,40.35,15.18,3.57
29-05-2017,22,31.8,65,85,1.472222222,6,26.9,75,40.38,19.08,4.41
30-05-2017,25.5,34.5,64,86,1.055555556,11,30,75,40.4,26.57,5.9
31-05-2017,24.5,32.2,65,85,1.833333333,7.5,28.35,75,40.43,21.33,5.01
01-06-2017,26.5,33.5,59,85,1.388888889,9.7,30,72,40.45,24.63,5.7
02-06-2017,26.5,36.8,69,87,0.972222222,9.6,31.65,78,40.47,24.48,5.7
03-06-2017,25.5,34.6,62,86,1.277777778,6.3,30.05,74,40.49,19.54,4.77
04-06-2017,27.5,37,59,82,1.666666667,10.4,32.25,70.5,40.51,25.68,6.4
05-06-2017,27.2,37,67,92,2.416666667,9.8,32.1,79.5,40.53,24.78,6.18
06-06-2017,27,32.8,78,85,2.722222222,0.4,29.9,81.5,40.54,10.73,3.28
07-06-2017,26.8,32.2,90,92,1.333333333,0,29.5,91,40.56,10.14,2.48
08-06-2017,24.2,33.8,79,92,1.166666667,0.8,29,85.5,40.57,11.34,2.87
09-06-2017,25.8,30.5,67,86,1.472222222,0.8,28.15,76.5,40.58,11.34,3.15
10-06-2017,26.5,34.2,65,85,1.194444444,5.6,30.35,75,40.59,18.51,4.53
11-06-2017,27.5,35.5,65,82,1.611111111,10.1,31.5,73.5,40.6,25.23,6.07
12-06-2017,27,36.5,67,91,1,6.6,31.75,79,40.61,20,4.85
13-06-2017,26.5,36,57,83,1.055555556,7,31.25,70,40.61,20.6,5.07
14-06-2017,27,37.8,61,79,1.361111111,10.6,32.4,70,40.62,25.97,6.36
15-06-2017,25,36.8,64,85,2.305555556,9.3,30.9,74.5,40.62,24.03,6.09
16-06-2017,26.5,34,61,76,1.722222222,3.2,30.25,68.5,40.62,14.93,4.32
17-06-2017,25.5,36,61,83,1.694444444,10.4,30.75,72,40.63,25.67,6.17
18-06-2017,27.8,36.8,67,81,0.694444444,8.4,32.3,74,40.63,22.68,5.35
19-06-2017,28.2,38,64,82,0.916666667,7.7,33.1,73,40.62,21.64,5.36
20-06-2017,29.6,36.2,77,87,1.861111111,5.2,32.9,82,40.62,17.91,4.64
21-06-2017,25.5,30.6,76,93,1.888888889,0,28.05,84.5,40.62,10.15,2.76
22-06-2017,25.8,32,59,87,1.555555556,3.9,28.9,73,40.61,15.97,4.16
23-06-2017,25.2,36.5,68,93,1.333333333,8,30.85,80.5,40.61,22.07,5.25
24-06-2017,26.5,35,82,88,1.138888889,5.3,30.75,85,40.6,18.05,4.24
25-06-2017,26.8,34.5,52,84,1.305555556,4.1,30.65,68,40.59,16.26,4.41
26-06-2017,27.2,35,67,88,2.194444444,10.9,31.1,77.5,40.58,26.38,6.26
27-06-2017,28,35.2,58,84,2.333333333,11.2,31.6,71,40.57,26.83,6.71
28-06-2017,27.5,35.5,59,88,2.138888889,10.4,31.5,73.5,40.56,25.63,6.36
29-06-2017,27.5,35.8,47,86,2.388888889,8.3,31.65,66.5,40.54,22.5,6.31
30-06-2017,27.8,35.6,59,85,1.666666667,10.3,31.7,72,40.53,25.48,6.22
01-07-2017,27,36.6,71,95,1.944444444,6.1,31.8,83,40.51,19.22,4.86
02-07-2017,25.5,33.5,88,92,1.25,1.7,29.5,90,40.5,12.66,2.99
03-07-2017,25.2,33.2,75,95,0.916666667,2.9,29.2,85,40.48,14.44,3.42
04-07-2017,26,33,80,92,0.777777778,2.8,29.5,86,40.46,14.29,3.35
05-07-2017,25.6,31.2,88,93,1.222222222,1.1,28.4,90.5,40.44,11.75,2.74
06-07-2017,25.5,29,88,94,1.083333333,0,27.25,91,40.42,10.1,2.36
07-07-2017,26.2,31.8,73,92,2.138888889,1.7,29,82.5,40.39,12.63,3.39
08-07-2017,27,32.8,76,95,1.416666667,3.5,29.9,85.5,40.37,15.31,3.68
09-07-2017,27,33,88,91,1.777777778,1.7,30,89.5,40.34,12.62,3.05
10-07-2017,24.5,31.8,97,95,2.083333333,0,28.15,96,40.31,10.08,2.2
11-07-2017,24.5,27.5,97,98,2.222222222,0,26,97.5,40.28,10.07,2.02
12-07-2017,24.6,27,78,92,1.888888889,0,25.8,85,40.25,10.06,2.56
13-07-2017,25.8,30.2,70,87,2.222222222,0.9,28,78.5,40.22,11.4,3.3
14-07-2017,26.2,33,67,85,1.75,5.7,29.6,76,40.19,18.54,4.61
15-07-2017,27,33.2,65,86,1.722222222,10.3,30.1,75.5,40.15,25.39,5.84
16-07-2017,28.5,34.2,64,87,1.416666667,11.3,31.35,75.5,40.12,26.87,6.2
17-07-2017,28,35.6,65,83,1.083333333,10.9,31.8,74,40.08,26.26,6.09
18-07-2017,27.8,36.2,59,87,1.111111111,9.4,32,73,40.04,24.02,5.74
19-07-2017,28.2,36.4,78,81,1.611111111,12,32.3,79.5,40,27.89,6.5
20-07-2017,26.5,34,71,82,3.194444444,8.8,30.25,76.5,39.96,23.11,5.77
21-07-2017,25.8,32.2,75,83,2.944444444,4.2,29,79,39.92,16.24,4.29
22-07-2017,26.5,31.6,66,90,2.083333333,3,29.05,78,39.87,14.44,3.88
23-07-2017,25,33.5,74,92,1.527777778,4.7,29.25,83,39.82,16.96,4.04
24-07-2017,26.2,32,67,83,1.777777778,2.9,29.1,75,39.77,14.27,3.86
25-07-2017,25.8,32,87,73,2.444444444,4.8,28.9,80,39.72,17.08,4.15
26-07-2017,25.5,30.5,77,87,4.611111111,2.1,28,82,39.67,13.05,3.78
27-07-2017,26,30.5,70,84,3.638888889,3.2,28.25,77,39.62,14.67,4.25
28-07-2017,26.6,32,59,89,1.75,2.5,29.3,74,39.56,13.62,3.82
29-07-2017,28,34.5,88,91,1.111111111,8.6,31.25,89.5,39.51,22.69,5.09
30-07-2017,25.2,34,75,88,1.25,3.5,29.6,81.5,39.45,15.08,3.69
31-07-2017,26.6,32.5,63,86,0.527777778,2.8,29.55,74.5,39.39,14.02,3.34
01-08-2017,27,35.5,72,86,0.944444444,9.5,31.25,79,39.33,23.98,5.48
02-08-2017,26.5,34,67,88,1,6.4,30.25,77.5,39.26,19.35,4.53
03-08-2017,26,34.5,85,94,1.444444444,6.3,30.25,89.5,39.2,19.18,4.3
04-08-2017,26.2,30.2,89,92,1.277777778,0,28.2,90.5,39.13,9.78,2.35
05-08-2017,26.8,30.6,85,94,0.638888889,1.8,28.7,89.5,39.06,12.44,2.85
06-08-2017,27.2,34.5,66,89,0.944444444,6.1,30.85,77.5,38.99,18.82,4.47
07-08-2017,27,34.8,69,91,1.638888889,7.6,30.9,80,38.91,21.03,5.03
08-08-2017,27.5,34,70,89,1.861111111,5.7,30.75,79.5,38.84,18.18,4.55
09-08-2017,25,34.2,78,97,1.611111111,5.9,29.6,87.5,38.76,18.46,4.21
10-08-2017,26.5,32.8,91,95,1,2,29.65,93,38.68,12.64,2.89
11-08-2017,26,30.5,92,95,1.166666667,0,28.25,93.5,38.6,9.65,2.24
12-08-2017,26,28.5,85,97,1.972222222,0,27.25,91,38.51,9.63,2.31
13-08-2017,23.8,31,89,98,1.388888889,0,27.4,93.5,38.43,9.61,2.22
14-08-2017,25,29,88,92,0.833333333,0,27,90,38.34,9.58,2.24
15-08-2017,24.5,30,70,97,0.888888889,2.7,27.25,83.5,38.25,13.56,3.1
16-08-2017,24.5,31,85,98,1.083333333,1.7,27.75,91.5,38.16,12.06,2.72
17-08-2017,26,31,75,92,0.666666667,0.8,28.5,83.5,38.06,10.7,2.6
18-08-2017,27.5,32,79,91,1.055555556,3.2,29.75,85,37.97,14.22,3.36
19-08-2017,26,33.2,69,92,2.138888889,2.8,29.6,80.5,37.87,13.6,3.7
20-08-2017,26.2,33.4,73,85,1.861111111,9.3,29.8,79,37.77,23.17,5.27
21-08-2017,26.5,32.5,69,88,1.444444444,5.8,29.5,78.5,37.66,17.97,4.26
22-08-2017,26,34.5,76,88,0.861111111,6.5,30.25,82,37.56,18.97,4.32
23-08-2017,27.5,33,69,91,0.916666667,3,30.25,80,37.45,13.78,3.39
24-08-2017,27.5,34.2,79,91,0.888888889,9.6,30.85,85,37.34,23.45,5.2
25-08-2017,26.2,30.8,66,88,1,0.4,28.5,77,37.23,9.9,2.68
26-08-2017,28,34.2,67,80,2.083333333,10.8,31.1,73.5,37.12,25.13,5.99
27-08-2017,27.5,34.5,79,91,0.333333333,9.6,31,85,37,23.32,5.14
28-08-2017,25.5,30,69,83,2.305555556,0.9,27.75,76,36.89,10.54,3.24
29-08-2017,27,33,66,83,2.972222222,9.8,30,74.5,36.77,23.52,5.77
30-08-2017,26.6,33.8,71,88,2.055555556,9.5,30.2,79.5,36.64,23.03,5.31
31-08-2017,28,34,86,89,1,10,31,87.5,36.52,23.71,5.22
01-09-2017,25.2,34.2,81,90,1.055555556,1.3,29.7,85.5,36.39,10.99,2.76
02-09-2017,26,30,83,92,0.916666667,0,28,87.5,36.26,9.07,2.23
03-09-2017,25.5,32,63,85,1.166666667,2.2,28.75,74,36.13,12.23,3.23
04-09-2017,26.2,34,70,88,1.138888889,8.1,30.1,79,36,20.74,4.69
05-09-2017,26.5,33,62,91,1.305555556,8,29.75,76.5,35.87,20.54,4.71
06-09-2017,26,34.5,66,86,1.027777778,7.6,30.25,76,35.73,19.91,4.57
07-09-2017,26.5,34,63,86,0.444444444,4.5,30.25,74.5,35.59,15.39,3.51
08-09-2017,26.5,34.8,67,91,0.5,5.5,30.65,79,35.45,16.78,3.82
09-09-2017,27.2,35.2,62,89,0.833333333,5.8,31.2,75.5,35.31,17.16,4.1
10-09-2017,27.2,35.2,68,92,1.083333333,0.8,31.2,80,35.17,9.94,2.8
11-09-2017,27,35.2,72,91,1.055555556,8.1,31.1,81.5,35.02,20.34,4.66
12-09-2017,27.5,33,67,92,1.166666667,6.3,30.25,79.5,34.87,17.71,4.13
13-09-2017,26.5,33,75,92,0.833333333,4.3,29.75,83.5,34.72,14.8,3.41
14-09-2017,26.6,33,70,91,0.75,2.4,29.8,80.5,34.57,12.05,2.94
15-09-2017,26.5,33.8,75,91,0.888888889,5.7,30.15,83,34.42,16.69,3.8
16-09-2017,27.5,34.5,67,89,0.833333333,7,31,78,34.26,18.47,4.25
17-09-2017,27.5,35,60,91,0.666666667,8.4,31.25,75.5,34.11,20.38,4.57
18-09-2017,26,36.5,76,80,1.388888889,7.6,31.25,78,33.95,19.18,4.59
19-09-2017,26.5,34.5,65,77,1.805555556,2.2,30.5,71,33.79,11.54,3.6
20-09-2017,25.5,35,72,92,1.666666667,9,30.25,82,33.63,21.01,4.78
21-09-2017,24.5,30,79,93,2.722222222,0.5,27.25,86,33.46,9.06,2.53
22-09-2017,25.5,31,73,92,2.166666667,4.4,28.25,82.5,33.3,14.45,3.5
23-09-2017,27,32.8,65,91,1.277777778,4.6,29.9,78,33.14,14.67,3.6
24-09-2017,26,34.5,69,88,2.166666667,4.8,30.25,78.5,32.97,14.89,3.98
25-09-2017,26.2,34.8,63,91,0.555555556,5.4,30.5,77,32.8,15.66,3.56
26-09-2017,26.4,34.5,23,89,0.472222222,7.5,30.45,56,32.63,18.49,3.92
27-09-2017,26,34.8,72,90,0.444444444,7.4,30.4,81,32.46,18.27,3.97
28-09-2017,26.5,34.8,66,84,0.194444444,5,30.65,75,32.29,14.92,3.25
29-09-2017,25,35,72,92,0.888888889,3.4,30,82,32.12,12.67,3.07
30-09-2017,24.8,32,69,83,1.361111111,4.6,28.4,76,31.95,14.24,3.44
01-10-2017,24.5,33,71,83,1.611111111,8.3,28.75,77,31.77,19.2,4.31
02-10-2017,25.5,32.2,76,90,1.055555556,3.8,28.85,83,31.6,13.03,3.02
03-10-2017,24,31.5,75,90,1.583333333,6.2,27.75,82.5,31.43,16.21,3.57
04-10-2017,25,31.5,68,90,0.861111111,6,28.25,79,31.25,15.87,3.44
05-10-2017,25.5,33.5,67,83,0.611111111,6.1,29.5,75,31.07,15.93,3.49
06-10-2017,25.8,35.2,66,87,0.638888889,9.1,30.5,76.5,30.9,19.85,4.28
07-10-2017,24.5,35.8,65,86,0.666666667,8.9,30.15,75.5,30.72,19.5,4.2
08-10-2017,25.5,34.8,71,87,0.722222222,9,30.15,79,30.54,19.55,4.2
09-10-2017,24.5,33.8,68,86,1.111111111,7.4,29.15,77,30.37,17.35,3.87
10-10-2017,25,34,73,85,1.555555556,10.2,29.5,79,30.19,20.95,4.56
11-10-2017,24.8,32,78,92,2.666666667,NA,28.4,85,30.01,NA,NA
12-10-2017,25.5,28.5,67,93,1.138888889,NA,27,80,29.83,NA,NA
13-10-2017,25.7,34,68,90,0.333333333,NA,29.85,79,29.66,NA,NA
14-10-2017,24,34.5,57,90,0.638888889,NA,29.25,73.5,29.48,NA,NA
15-10-2017,21.5,33.8,53,90,0.388888889,NA,27.65,71.5,29.3,NA,NA
16-10-2017,21.4,33.8,54,91,0.527777778,NA,27.6,72.5,29.13,NA,NA
17-10-2017,22.6,34,57,88,0.277777778,NA,28.3,72.5,28.95,NA,NA
18-10-2017,22.5,33.5,67,93,0.333333333,NA,28,80,28.78,NA,NA
19-10-2017,24,34,69,85,1.027777778,NA,29,77,28.6,NA,NA
20-10-2017,24.2,33.5,78,90,1.444444444,NA,28.85,84,28.43,NA,NA
21-10-2017,23.5,31,64,81,2.833333333,NA,27.25,72.5,28.25,NA,NA
22-10-2017,22.5,31,58,88,1.638888889,NA,26.75,73,28.08,NA,NA
23-10-2017,22,33,69,88,1.277777778,NA,27.5,78.5,27.91,NA,NA
24-10-2017,20.2,30.5,64,91,0.416666667,NA,25.35,77.5,27.74,NA,NA
25-10-2017,21.5,32.1,78,91,0.416666667,NA,26.8,84.5,27.57,NA,NA
26-10-2017,21,33,69,93,0.722222222,NA,27,81,27.4,NA,NA
